,filename,start_time,end_time,sentence,phoneme,speech,input_values,input_length,labels
114,comedy_78_first_12min,355.679,363.236,اصل حضرتك بتقولي لي حاجات انتي مش موجودة معايا فيها  لا موجودة  لا مش موجودة  عندي عيون كتير ,">Sl HDrtk btqwly ly HAjAt >nty m$ mwjwdp mEAyA fyhA lA mwjwdp lA m$ mwjwdp Endy Eywn ktyr  
","tensor([-0.0366, -0.0338, -0.0290,  ..., -0.0242, -0.0233, -0.0247])","[-0.1843437  -0.16876923 -0.14108129 ... -0.11425859 -0.1090671
 -0.11668129]",120912,"[6, 20, 29, 0, 12, 21, 16, 9, 28, 0, 7, 9, 27, 33, 29, 35, 0, 29, 35, 0, 12, 6, 11, 6, 9, 0, 6, 31, 9, 35, 0, 30, 19, 0, 30, 33, 11, 33, 14, 8, 0, 30, 24, 6, 35, 6, 0, 26, 35, 32, 6, 0, 0, 29, 6, 0, 30, 33, 11, 33, 14, 8, 0, 0, 29, 6, 0, 30, 19, 0, 30, 33, 11, 33, 14, 8, 0, 0, 24, 31, 14, 35, 0, 24, 35, 33, 31, 0, 28, 9, 35, 16, 0]"
115,comedy_78_first_12min,363.236,371.565,ايوة عرفتي منين كل التفاصيل ديت  ما بيهم عرفت منين المهم انه انا اعرف عنك حاجات كتير ,">ywp Erfty mnyn kl AltfASyl dyt mA byhm Erft mnyn Almhm <nh >nA >Erf Enk HAjAt ktyr  
","tensor([-0.0181, -0.0025,  0.0149,  ...,  0.0385,  0.0389,  0.0367])","[-0.07769145  0.01372607  0.11532094 ...  0.2538756   0.25601822
  0.24298407]",133264,"[6, 35, 33, 8, 0, 24, 16, 26, 9, 35, 0, 30, 31, 35, 31, 0, 28, 29, 0, 6, 29, 9, 26, 6, 20, 35, 29, 0, 14, 35, 9, 0, 0, 30, 6, 0, 7, 35, 32, 30, 0, 24, 16, 26, 9, 0, 30, 31, 35, 31, 0, 6, 29, 30, 32, 30, 0, 6, 31, 32, 0, 6, 31, 6, 0, 6, 24, 16, 26, 0, 24, 31, 28, 0, 12, 6, 11, 6, 9, 0, 28, 9, 35, 16, 0]"
116,comedy_78_first_12min,371.565,375.978,منين  سيبك من كل ده انا عايزة اسمع صوتك وانت بتغني ,"mnyn sybk mn kl dh >nA EAyzp >smE Swtk w>nt btgny  
","tensor([ 0.0304,  0.0255,  0.0222,  ..., -0.0390, -0.0377, -0.0370])","[ 0.21774599  0.18747701  0.1674215  ... -0.2047197  -0.19654894
 -0.19283496]",70608,"[30, 31, 35, 31, 0, 0, 18, 35, 7, 28, 0, 30, 31, 0, 28, 29, 0, 14, 32, 0, 6, 31, 6, 0, 24, 6, 35, 17, 8, 0, 6, 18, 30, 24, 0, 20, 33, 9, 28, 0, 33, 6, 31, 9, 0, 7, 9, 25, 31, 35, 0]"
117,comedy_78_first_12min,375.978,384.178,ماشي نغني بس انا انا ما ما دخلناش في تفاصيل الشغل حضرتك بتكلميني في حاجة تانية خالص غير اللي انا جاي عشانها  اوكي  اتفضلي ,"mA$y ngny bs >nA >nA mA mA dxlnA$ fy tfASyl Al$gl HDrtk btklmyny fy HAjp tAnyp xAlS gyr Ally >nA jAy E$AnhA >wky <tfDly  
","tensor([-0.0410, -0.0397, -0.0400,  ...,  0.0734,  0.0748,  0.0660])","[-0.16200623 -0.15597261 -0.15748101 ...  0.35194814  0.358256
  0.31890038]",131200,"[30, 6, 19, 35, 0, 31, 25, 31, 35, 0, 7, 18, 0, 6, 31, 6, 0, 6, 31, 6, 0, 30, 6, 0, 30, 6, 0, 14, 13, 29, 31, 6, 19, 0, 26, 35, 0, 9, 26, 6, 20, 35, 29, 0, 6, 29, 19, 25, 29, 0, 12, 21, 16, 9, 28, 0, 7, 9, 28, 29, 30, 35, 31, 35, 0, 26, 35, 0, 12, 6, 11, 8, 0, 9, 6, 31, 35, 8, 0, 13, 6, 29, 20, 0, 25, 35, 16, 0, 6, 29, 29, 35, 0, 6, 31, 6, 0, 11, 6, 35, 0, 24, 19, 6, 31, 32, 6, 0, 0, 6, 33, 28, 35, 0, 0, 6, 9, 26, 21, 29, 35, 0]"
118,comedy_78_first_12min,384.178,390.800,بص يا حبيبي  اتفضلي  ا م انت جاي هنا على اساس انه احنا هننتج لك البوم ,"bS yA Hbyby <tfDly | m >nt jAy hnA ElY >sAs <nh <HnA hnntj lk >lbwm  
","tensor([ 0.0635,  0.0629,  0.0636,  ..., -0.0285, -0.0294, -0.0290])","[ 0.51257825  0.50799596  0.5130365  ... -0.17843162 -0.18530506
 -0.18186833]",105952,"[7, 20, 0, 35, 6, 0, 12, 7, 35, 7, 35, 0, 0, 6, 9, 26, 21, 29, 35, 0, 0, 6, 0, 30, 0, 6, 31, 9, 0, 11, 6, 35, 0, 32, 31, 6, 0, 24, 29, 34, 0, 6, 18, 6, 18, 0, 6, 31, 32, 0, 6, 12, 31, 6, 0, 32, 31, 31, 9, 11, 0, 29, 28, 0, 6, 29, 7, 33, 30, 0]"
119,comedy_78_first_12min,390.800,398.845,اه  اوكي  صاحبي اللي كلمني قال لي كده  احنا مش شركة انتاج بس احنا هننتج لك الالبوم ما في مشكل ,"|h >wky SAHby Ally klmny qAl ly kdh <HnA m$ $rkp <ntAj bs <HnA hnntj lk Al>lbwm mA fy m$kl  
","tensor([-0.0258, -0.0229, -0.0179,  ...,  0.0582,  0.0643,  0.0697])","[-0.16265239 -0.14081885 -0.10358695 ...  0.46960062  0.51579577
  0.5562452 ]",128720,"[6, 32, 0, 0, 6, 33, 28, 35, 0, 0, 20, 6, 12, 7, 35, 0, 6, 29, 29, 35, 0, 28, 29, 30, 31, 35, 0, 27, 6, 29, 0, 29, 35, 0, 28, 14, 32, 0, 0, 6, 12, 31, 6, 0, 30, 19, 0, 19, 16, 28, 8, 0, 6, 31, 9, 6, 11, 0, 7, 18, 0, 6, 12, 31, 6, 0, 32, 31, 31, 9, 11, 0, 29, 28, 0, 6, 29, 6, 29, 7, 33, 30, 0, 30, 6, 0, 26, 35, 0, 30, 19, 28, 29, 0]"
120,comedy_78_first_12min,398.845,405.219,معلش يعني ايه مش شركة انتاج بس انا اللي هنتج لك الالبوم  عادي احنا نعرف نعمل كل حاجة ,"mEl$ yEny <yh m$ $rkp <ntAj bs >nA Ally hntj lk Al>lbwm EAdy <HnA nErf nEml kl HAjp  
","tensor([ 0.0568,  0.0665,  0.0693,  ..., -0.0203, -0.0193, -0.0219])","[ 0.3864228   0.44731474  0.46542814 ... -0.10051991 -0.09416094
 -0.11073279]",101984,"[30, 24, 29, 19, 0, 35, 24, 31, 35, 0, 6, 35, 32, 0, 30, 19, 0, 19, 16, 28, 8, 0, 6, 31, 9, 6, 11, 0, 7, 18, 0, 6, 31, 6, 0, 6, 29, 29, 35, 0, 32, 31, 9, 11, 0, 29, 28, 0, 6, 29, 6, 29, 7, 33, 30, 0, 0, 24, 6, 14, 35, 0, 6, 12, 31, 6, 0, 31, 24, 16, 26, 0, 31, 24, 30, 29, 0, 28, 29, 0, 12, 6, 11, 8, 0]"
121,comedy_78_first_12min,405.219,415.072,ايوة ماشي اتفقنا بس حضرتك  حادفع لك فلوس الالبوم عادي  اه تمام  اوكي  وحضرتك هتكسبي ايه  هاكسب انه انت هتبقى معانا في شغلنا ,">ywp mA$y <tfqnA bs HDrtk H>dfE lk flws Al>lbwm EAdy |h tmAm >wky wHDrtk htksby <yh h>ksb <nh >nt htbqY mEAnA fy $glnA  
","tensor([-0.0219, -0.0215, -0.0220,  ..., -0.0266, -0.0229, -0.0222])","[-0.11971788 -0.11672443 -0.12014551 ... -0.15200433 -0.12634623
 -0.12142842]",157648,"[6, 35, 33, 8, 0, 30, 6, 19, 35, 0, 6, 9, 26, 27, 31, 6, 0, 7, 18, 0, 12, 21, 16, 9, 28, 0, 0, 12, 6, 14, 26, 24, 0, 29, 28, 0, 26, 29, 33, 18, 0, 6, 29, 6, 29, 7, 33, 30, 0, 24, 6, 14, 35, 0, 0, 6, 32, 0, 9, 30, 6, 30, 0, 0, 6, 33, 28, 35, 0, 0, 33, 12, 21, 16, 9, 28, 0, 32, 9, 28, 18, 7, 35, 0, 6, 35, 32, 0, 0, 32, 6, 28, 18, 7, 0, 6, 31, 32, 0, 6, 31, 9, 0, 32, 9, 7, 27, 34, 0, 30, 24, 6, 31, 6, 0, 26, 35, 0, 19, 25, 29, 31, 6, 0]"
122,comedy_78_first_12min,415.072,420.578,اللي هو ايه يعني انا حضرتك دلوقتي باشتغل في المزيكا صح كده ,"Ally hw <yh yEny >nA HDrtk dlwqty b>$tgl fy AlmzykA SH kdh  
","tensor([-0.0187, -0.0191, -0.0164,  ...,  0.0235,  0.0209,  0.0120])","[-0.11329631 -0.11691262 -0.09418155 ...  0.24368486  0.22198702
  0.14656119]",88096,"[6, 29, 29, 35, 0, 32, 33, 0, 6, 35, 32, 0, 35, 24, 31, 35, 0, 6, 31, 6, 0, 12, 21, 16, 9, 28, 0, 14, 29, 33, 27, 9, 35, 0, 7, 6, 19, 9, 25, 29, 0, 26, 35, 0, 6, 29, 30, 17, 35, 28, 6, 0, 20, 12, 0, 28, 14, 32, 0]"
123,comedy_78_first_12min,428.302,435.858,لما انت تبقى معانا هتبقى ستار رقم  في مصر  يا رب اتمنى يعني مين اللي بيتمنى ما يبقاش ستار ,"lmA >nt tbqY mEAnA htbqY stAr rqm @@LAT(one) fy mSr yA rb >tmnY yEny myn Ally bytmnY mA ybqA$ stAr  
","tensor([ 0.0047,  0.0064,  0.0081,  ..., -0.0667, -0.0640, -0.0605])","[ 0.06767351  0.08106132  0.093971   ... -0.49126765 -0.47070777
 -0.44321495]",120896,"[29, 30, 6, 0, 6, 31, 9, 0, 9, 7, 27, 34, 0, 30, 24, 6, 31, 6, 0, 32, 9, 7, 27, 34, 0, 18, 9, 6, 16, 0, 16, 27, 30, 0, 0, 26, 35, 0, 30, 20, 16, 0, 0, 35, 6, 0, 16, 7, 0, 6, 9, 30, 31, 34, 0, 35, 24, 31, 35, 0, 30, 35, 31, 0, 6, 29, 29, 35, 0, 7, 35, 9, 30, 31, 34, 0, 30, 6, 0, 35, 7, 27, 6, 19, 0, 18, 9, 6, 16, 0]"
124,comedy_78_first_12min,435.858,441.319,رقم  في مصر  اوكي بس ده مقابل  اه  انه انت تساعدنا  في ايه بالظبط ,"rqm @@LAT(one) fy mSr >wky bs dh mqAbl |h <nh >nt tsAEdnA fy <yh bAlZbT  
","tensor([-0.0574, -0.0514, -0.0472,  ...,  0.0477,  0.0516,  0.0553])","[-0.47874692 -0.42417485 -0.38650072 ...  0.47557193  0.51047593
  0.5439948 ]",87376,"[16, 27, 30, 0, 0, 26, 35, 0, 30, 20, 16, 0, 0, 6, 33, 28, 35, 0, 7, 18, 0, 14, 32, 0, 30, 27, 6, 7, 29, 0, 0, 6, 32, 0, 0, 6, 31, 32, 0, 6, 31, 9, 0, 9, 18, 6, 24, 14, 31, 6, 0, 0, 26, 35, 0, 6, 35, 32, 0, 7, 6, 29, 23, 7, 22, 0]"
125,comedy_78_first_12min,441.319,448.596,حبيبي احنا المنظمة الدولية لحفظ السلام وحقوق الانسان  تمام  عندنا فروع بكل الد دول الدنيا ,"Hbyby <HnA AlmnZmp Aldwlyp lHfZ AlslAm wHqwq Al<nsAn tmAm EndnA frwE bkl Ald dwl AldnyA  
","tensor([ 0.0578,  0.0603,  0.0633,  ..., -0.0049,  0.0009,  0.0013])",[0.4439972  0.4612146  0.48273638 ... 0.00172531 0.04283185 0.04519924],116432,"[12, 7, 35, 7, 35, 0, 6, 12, 31, 6, 0, 6, 29, 30, 31, 23, 30, 8, 0, 6, 29, 14, 33, 29, 35, 8, 0, 29, 12, 26, 23, 0, 6, 29, 18, 29, 6, 30, 0, 33, 12, 27, 33, 27, 0, 6, 29, 6, 31, 18, 6, 31, 0, 0, 9, 30, 6, 30, 0, 0, 24, 31, 14, 31, 6, 0, 26, 16, 33, 24, 0, 7, 28, 29, 0, 6, 29, 14, 0, 14, 33, 29, 0, 6, 29, 14, 31, 35, 6, 0]"
126,comedy_78_first_12min,448.596,455.177,تمام  عندنا في مصر اسبانيا تل ابيب الاردن عندنا في اماكن كتير  تمام  اوكي ,"tmAm EndnA fy mSr >sbAnyA tl >byb Al>rdn EndnA fy >mAkn ktyr tmAm >wky  
","tensor([ 0.0024,  0.0078,  0.0065,  ..., -0.0170, -0.0148, -0.0137])","[ 0.05720564  0.10307933  0.0921322  ... -0.10856522 -0.08927741
 -0.0801548 ]",105296,"[9, 30, 6, 30, 0, 0, 24, 31, 14, 31, 6, 0, 26, 35, 0, 30, 20, 16, 0, 6, 18, 7, 6, 31, 35, 6, 0, 9, 29, 0, 6, 7, 35, 7, 0, 6, 29, 6, 16, 14, 31, 0, 24, 31, 14, 31, 6, 0, 26, 35, 0, 6, 30, 6, 28, 31, 0, 28, 9, 35, 16, 0, 0, 9, 30, 6, 30, 0, 0, 6, 33, 28, 35, 0]"
127,comedy_78_first_12min,455.177,464.460,انت كل اللي هيبقى مطلوب منك لما تبقى معانا انه انت تجمع معلومات يعني هتبقى    يعني ايه اجمع معلومات ,">nt kl Ally hybqY mTlwb mnk lmA tbqY mEAnA <nh >nt tjmE mElwmAt yEny htbqY @@LAT(information @@LATcollector) yEny <yh >jmE mElwmAt  
","tensor([-0.0106, -0.0081, -0.0069,  ..., -0.0063, -0.0028, -0.0024])","[-0.03797477 -0.02140458 -0.01392779 ... -0.01008836  0.01355446
  0.01597937]",148528,"[6, 31, 9, 0, 28, 29, 0, 6, 29, 29, 35, 0, 32, 35, 7, 27, 34, 0, 30, 22, 29, 33, 7, 0, 30, 31, 28, 0, 29, 30, 6, 0, 9, 7, 27, 34, 0, 30, 24, 6, 31, 6, 0, 6, 31, 32, 0, 6, 31, 9, 0, 9, 11, 30, 24, 0, 30, 24, 29, 33, 30, 6, 9, 0, 35, 24, 31, 35, 0, 32, 9, 7, 27, 34, 0, 0, 0, 0, 35, 24, 31, 35, 0, 6, 35, 32, 0, 6, 11, 30, 24, 0, 30, 24, 29, 33, 30, 6, 9, 0]"
128,comedy_78_first_12min,472.581,478.317,يهمنا نعرف  عنهم سواء كانوا مخرجين فنانين  مش قصتي خالص ,"yhmnA nErf @@LAT(info) Enhm swA' kAnwA mxrjyn fnAnyn m$ qSty xAlS  
","tensor([-0.0218, -0.0070,  0.0092,  ..., -0.0332, -0.0362, -0.0382])","[-0.14607248 -0.02177512  0.11459243 ... -0.24186361 -0.2675449
 -0.2839809 ]",91776,"[35, 32, 30, 31, 6, 0, 31, 24, 16, 26, 0, 0, 24, 31, 32, 30, 0, 18, 33, 6, 3, 0, 28, 6, 31, 33, 6, 0, 30, 13, 16, 11, 35, 31, 0, 26, 31, 6, 31, 35, 31, 0, 0, 30, 19, 0, 27, 20, 9, 35, 0, 13, 6, 29, 20, 0]"
129,comedy_78_first_12min,478.317,487.797,انتي حضرتك بتكلميني في البوم غيرواضح  انت مثلا حاليا بتشتغل عن مع عصام كاريكا حابين نعرف عن عصام حاجات  عصام كاريكا ,">nty HDrtk btklmyny fy >lbwm <UNK> >nt mvlA HAlyA bt$tgl En mE ESAm kArykA HAbyn nErf En ESAm HAjAt ESAm kArykA  
","tensor([-0.0424, -0.0519, -0.0513,  ..., -0.0066, -0.0118, -0.0161])","[-0.21317679 -0.26769102 -0.26404518 ... -0.00952963 -0.03921732
 -0.06369665]",151680,"[6, 31, 9, 35, 0, 12, 21, 16, 9, 28, 0, 7, 9, 28, 29, 30, 35, 31, 35, 0, 26, 35, 0, 6, 29, 7, 33, 30, 0, 25, 35, 16, 33, 6, 21, 12, 0, 0, 6, 31, 9, 0, 30, 10, 29, 6, 0, 12, 6, 29, 35, 6, 0, 7, 9, 19, 9, 25, 29, 0, 24, 31, 0, 30, 24, 0, 24, 20, 6, 30, 0, 28, 6, 16, 35, 28, 6, 0, 12, 6, 7, 35, 31, 0, 31, 24, 16, 26, 0, 24, 31, 0, 24, 20, 6, 30, 0, 12, 6, 11, 6, 9, 0, 0, 24, 20, 6, 30, 0, 28, 6, 16, 35, 28, 6, 0]"
130,comedy_78_first_12min,487.797,496.028,انتي حضرتك تعرفي منين  حبيبي قلت لك ما تقعد تسالني تعرفي منين تعرفين منين لانه انا اعرف عنك حاجات كتير ,">nty HDrtk tErfy mnyn Hbyby qlt lk mA tqEd ts>lny tErfy mnyn tErfyn mnyn l>nh >nA >Erf Enk HAjAt ktyr  
","tensor([-0.0084, -0.0052, -0.0188,  ..., -0.0509, -0.0474, -0.0264])","[-0.01994591  0.00369846 -0.09485659 ... -0.32754374 -0.30235255
 -0.14987949]",131696,"[6, 31, 9, 35, 0, 12, 21, 16, 9, 28, 0, 9, 24, 16, 26, 35, 0, 30, 31, 35, 31, 0, 0, 12, 7, 35, 7, 35, 0, 27, 29, 9, 0, 29, 28, 0, 30, 6, 0, 9, 27, 24, 14, 0, 9, 18, 6, 29, 31, 35, 0, 9, 24, 16, 26, 35, 0, 30, 31, 35, 31, 0, 9, 24, 16, 26, 35, 31, 0, 30, 31, 35, 31, 0, 29, 6, 31, 32, 0, 6, 31, 6, 0, 6, 24, 16, 26, 0, 24, 31, 28, 0, 12, 6, 11, 6, 9, 0, 28, 9, 35, 16, 0]"
131,comedy_78_first_12min,503.347,510.650,اتبسطت كلت فسيخ  شم النسيم  كلت فسيخ سؤال ,"<tbsTt klt fsyx $m Alnsym klt fsyx s&Al  
","tensor([-0.0438, -0.0448, -0.0452,  ..., -0.0061, -0.0062, -0.0083])","[-0.41996866 -0.43019828 -0.43435407 ... -0.02453002 -0.02580872
 -0.04754666]",116848,"[6, 9, 7, 18, 22, 9, 0, 28, 29, 9, 0, 26, 18, 35, 13, 0, 0, 19, 30, 0, 6, 29, 31, 18, 35, 30, 0, 0, 28, 29, 9, 0, 26, 18, 35, 13, 0, 18, 4, 6, 29, 0]"
132,comedy_78_first_12min,510.650,516.818,انتي مراقباني بقى  مش مراقباك ,">nty mrAqbAny bqY m$ mrAqbAk  
","tensor([-0.0078, -0.0070, -0.0087,  ..., -0.0179, -0.0269, -0.0232])","[-0.02585968 -0.01678249 -0.03560926 ... -0.13781169 -0.23631603
 -0.19530058]",98688,"[6, 31, 9, 35, 0, 30, 16, 6, 27, 7, 6, 31, 35, 0, 7, 27, 34, 0, 0, 30, 19, 0, 30, 16, 6, 27, 7, 6, 28, 0]"
133,comedy_78_first_12min,525.946,533.477,احسن ناس المصريين  ما علينا  كاكي     ,">Hsn nAs AlmSryyn mA ElynA kAky @@LAT(yes @@LATmr @@LATvictor)  
","tensor([-0.0151, -0.0129, -0.0080,  ..., -0.0637, -0.0632, -0.0633])","[-0.08302046 -0.06345459 -0.02030245 ... -0.50998545 -0.505697
 -0.5062331 ]",120496,"[6, 12, 18, 31, 0, 31, 6, 18, 0, 6, 29, 30, 20, 16, 35, 35, 31, 0, 0, 30, 6, 0, 24, 29, 35, 31, 6, 0, 0, 28, 6, 28, 35, 0, 0, 0, 0, 0]"
134,comedy_78_first_12min,533.477,540.730,ممكن اكمل انترفيو مع مستر عصام     ا ازيك مستر عصام ,"mmkn >kml <ntrfyw mE mstr ESAm @@LAT(ok @@LATsure) > <zyk mstr ESAm  
","tensor([-0.0644, -0.0640, -0.0608,  ...,  0.0595,  0.0601,  0.0576])","[-0.25484    -0.25324726 -0.23904552 ...  0.28389725  0.28641906
  0.2756682 ]",116048,"[30, 30, 28, 31, 0, 6, 28, 30, 29, 0, 6, 31, 9, 16, 26, 35, 33, 0, 30, 24, 0, 30, 18, 9, 16, 0, 24, 20, 6, 30, 0, 0, 0, 0, 0, 6, 0, 6, 17, 35, 28, 0, 30, 18, 9, 16, 0, 24, 20, 6, 30, 0]"
135,comedy_78_first_12min,548.923,556.736,مين  ده مستر فيكتور المانجير بتاع الميدل ايست  يا اهلا وسهلا  اهلا بيك ,"myn dh mstr fyktwr AlmAnjyr btAE Almydl <yst yA >hlA wshlA >hlA byk  
","tensor([0.0149, 0.0145, 0.0140,  ..., 0.0059, 0.0063, 0.0044])",[0.1088001  0.10653095 0.10409971 ... 0.0606617  0.06309293 0.05304384],125008,"[30, 35, 31, 0, 0, 14, 32, 0, 30, 18, 9, 16, 0, 26, 35, 28, 9, 33, 16, 0, 6, 29, 30, 6, 31, 11, 35, 16, 0, 7, 9, 6, 24, 0, 6, 29, 30, 35, 14, 29, 0, 6, 35, 18, 9, 0, 0, 35, 6, 0, 6, 32, 29, 6, 0, 33, 18, 32, 29, 6, 0, 0, 6, 32, 29, 6, 0, 7, 35, 28, 0]"
136,comedy_78_first_12min,566.878,572.544,مستر فيكتور بليز حاول تعلي صوتك  مستر عصام سامعني كويس  ايوة يا افندم ,"mstr fyktwr blyz HAwl tEly Swtk mstr ESAm sAmEny kwys >ywp yA >fndm  
","tensor([0.1363, 0.1312, 0.1142,  ..., 0.0118, 0.0128, 0.0135])",[0.45590475 0.4396236  0.384465   ... 0.05351365 0.05676988 0.05913805],90656,"[30, 18, 9, 16, 0, 26, 35, 28, 9, 33, 16, 0, 7, 29, 35, 17, 0, 12, 6, 33, 29, 0, 9, 24, 29, 35, 0, 20, 33, 9, 28, 0, 0, 30, 18, 9, 16, 0, 24, 20, 6, 30, 0, 18, 6, 30, 24, 31, 35, 0, 28, 33, 35, 18, 0, 0, 6, 35, 33, 8, 0, 35, 6, 0, 6, 26, 31, 14, 30, 0]"
137,comedy_78_first_12min,572.544,578.490,كل سنة وانت طيب عشان عيد جوازك الاسبوع الجاي  وحضرتك طيب يا افندم  مستر عصام ,"kl snp w>nt Tyb E$An Eyd jwAzk Al>sbwE AljAy wHDrtk Tyb yA >fndm mstr ESAm  
","tensor([0.0115, 0.0091, 0.0078,  ..., 0.1018, 0.1068, 0.1103])",[0.05997862 0.05144742 0.04718183 ... 0.37541944 0.39312166 0.4052786 ],95136,"[28, 29, 0, 18, 31, 8, 0, 33, 6, 31, 9, 0, 22, 35, 7, 0, 24, 19, 6, 31, 0, 24, 35, 14, 0, 11, 33, 6, 17, 28, 0, 6, 29, 6, 18, 7, 33, 24, 0, 6, 29, 11, 6, 35, 0, 0, 33, 12, 21, 16, 9, 28, 0, 22, 35, 7, 0, 35, 6, 0, 6, 26, 31, 14, 30, 0, 0, 30, 18, 9, 16, 0, 24, 20, 6, 30, 0]"
138,comedy_78_first_12min,578.490,584.843,انت ليه متوتر وليه مش عايز تساعدنا عشان تبقى حد مشهور كتير ,">nt lyh mtwtr wlyh m$ EAyz tsAEdnA E$An tbqY Hd m$hwr ktyr  
","tensor([ 0.1116,  0.1125,  0.1132,  ..., -0.0475, -0.0477, -0.0482])","[ 0.4035599   0.40672195  0.4089354  ... -0.14590202 -0.14674525
 -0.14853708]",101648,"[6, 31, 9, 0, 29, 35, 32, 0, 30, 9, 33, 9, 16, 0, 33, 29, 35, 32, 0, 30, 19, 0, 24, 6, 35, 17, 0, 9, 18, 6, 24, 14, 31, 6, 0, 24, 19, 6, 31, 0, 9, 7, 27, 34, 0, 12, 14, 0, 30, 19, 32, 33, 16, 0, 28, 9, 35, 16, 0]"
139,comedy_78_first_12min,584.843,594.550,اساعد حضرتك  اسمع كلام جاكي  طب حضرتك ممكن تقولي لي بيقول ايه علشان انا مش مش سامع كويس  مستر فيكتور   ,">sAEd HDrtk AsmE klAm jAky Tb HDrtk mmkn tqwly ly byqwl <yh El$An >nA m$ m$ sAmE kwys mstr fyktwr @@LAT(yes)  
","tensor([-0.0477, -0.0466, -0.0455,  ..., -0.0321, -0.0318, -0.0419])","[-0.23828891 -0.23214382 -0.22599873 ... -0.1510628  -0.14952654
 -0.2056858 ]",155312,"[6, 18, 6, 24, 14, 0, 12, 21, 16, 9, 28, 0, 0, 6, 18, 30, 24, 0, 28, 29, 6, 30, 0, 11, 6, 28, 35, 0, 0, 22, 7, 0, 12, 21, 16, 9, 28, 0, 30, 30, 28, 31, 0, 9, 27, 33, 29, 35, 0, 29, 35, 0, 7, 35, 27, 33, 29, 0, 6, 35, 32, 0, 24, 29, 19, 6, 31, 0, 6, 31, 6, 0, 30, 19, 0, 30, 19, 0, 18, 6, 30, 24, 0, 28, 33, 35, 18, 0, 0, 30, 18, 9, 16, 0, 26, 35, 28, 9, 33, 16, 0, 0, 0]"
140,comedy_78_first_12min,594.550,602.262,ممكن تتكلم بهدوء اكتر عشان مستر عصام يعرف يفسر الكلام اللي حضرتك بتقوله ,"mmkn ttklm bhdw' >ktr E$An mstr ESAm yErf yfsr AlklAm Ally HDrtk btqwlh  
","tensor([-0.0450, -0.0378, -0.0322,  ..., -0.0531, -0.0511, -0.0477])","[-0.24957319 -0.20426343 -0.1696598  ... -0.300236   -0.28780925
 -0.26658824]",123392,"[30, 30, 28, 31, 0, 9, 9, 28, 29, 30, 0, 7, 32, 14, 33, 3, 0, 6, 28, 9, 16, 0, 24, 19, 6, 31, 0, 30, 18, 9, 16, 0, 24, 20, 6, 30, 0, 35, 24, 16, 26, 0, 35, 26, 18, 16, 0, 6, 29, 28, 29, 6, 30, 0, 6, 29, 29, 35, 0, 12, 21, 16, 9, 28, 0, 7, 9, 27, 33, 29, 32, 0]"
141,comedy_78_first_12min,602.262,611.217,انا كلامي كده واضح  تمام  مستر عصام  ايوة يا افندم  انت ليه مش عايز تسمع كلام جاكي ,">nA klAmy kdh wADH tmAm mstr ESAm >ywp yA >fndm >nt lyh m$ EAyz tsmE klAm jAky  
","tensor([-0.0440, -0.0421, -0.0417,  ..., -0.0535, -0.0526, -0.0515])","[-0.15972286 -0.15176915 -0.15000165 ... -0.19886023 -0.19532524
 -0.19052777]",143280,"[6, 31, 6, 0, 28, 29, 6, 30, 35, 0, 28, 14, 32, 0, 33, 6, 21, 12, 0, 0, 9, 30, 6, 30, 0, 0, 30, 18, 9, 16, 0, 24, 20, 6, 30, 0, 0, 6, 35, 33, 8, 0, 35, 6, 0, 6, 26, 31, 14, 30, 0, 0, 6, 31, 9, 0, 29, 35, 32, 0, 30, 19, 0, 24, 6, 35, 17, 0, 9, 18, 30, 24, 0, 28, 29, 6, 30, 0, 11, 6, 28, 35, 0]"
142,comedy_78_first_12min,611.217,616.639,بيقول لك ليه مش عايز تسمع كلامي  ا ما انا اسمع كلام حضرتك على ايه ,"byqwl lk lyh m$ EAyz tsmE klAmy > mA >nA >smE klAm HDrtk ElY <yh  
","tensor([-0.0495, -0.0471, -0.0445,  ..., -0.0417, -0.0444, -0.0468])","[-0.3967767  -0.37610874 -0.35332096 ... -0.3292083  -0.35226107
 -0.37292904]",86752,"[7, 35, 27, 33, 29, 0, 29, 28, 0, 29, 35, 32, 0, 30, 19, 0, 24, 6, 35, 17, 0, 9, 18, 30, 24, 0, 28, 29, 6, 30, 35, 0, 0, 6, 0, 30, 6, 0, 6, 31, 6, 0, 6, 18, 30, 24, 0, 28, 29, 6, 30, 0, 12, 21, 16, 9, 28, 0, 24, 29, 34, 0, 6, 35, 32, 0]"
143,comedy_78_first_12min,616.639,624.010,شغلانة مش بتاعتي  انت ليك اصحاب ظباط عايزين نعرف معلومات عنهم  لا طبعا ,"$glAnp m$ btAEty >nt lyk >SHAb ZbAT EAyzyn nErf mElwmAt Enhm lA TbEA  
","tensor([-0.0486, -0.0509, -0.0518,  ..., -0.0376, -0.0392, -0.0391])","[-0.26292044 -0.2763699  -0.28171283 ... -0.19604164 -0.20617479
 -0.20543784]",117936,"[19, 25, 29, 6, 31, 8, 0, 30, 19, 0, 7, 9, 6, 24, 9, 35, 0, 0, 6, 31, 9, 0, 29, 35, 28, 0, 6, 20, 12, 6, 7, 0, 23, 7, 6, 22, 0, 24, 6, 35, 17, 35, 31, 0, 31, 24, 16, 26, 0, 30, 24, 29, 33, 30, 6, 9, 0, 24, 31, 32, 30, 0, 0, 29, 6, 0, 22, 7, 24, 6, 0]"
